user_id,template_id,attrib_id,tag_name,attrib_type,attrib_digit,attrib_name,attrib_unit,codelist_id,rank
'1','2','942','dst_set_back_guideline','varchar','100','壁面の位置の制限','','0','1731'
'1','2','943','dst_max_height','int','10','最高限度高さ','m','0','1732'
'1','2','944','dst_min_height','int','10','最低限度高さ','m','0','1733'
'1','2','945','dst_style_guideline','varchar','100','建築物の形態','','0','1734'
'1','2','946','dst_design_guideline','varchar','100','意匠の制限','','0','1735'
'1','2','947','dst_fence_guideline','varchar','100','垣の構造制限','','0','1736'
'1','2','948','dst_hedge_guideline','varchar','100','さくの構造制限','','0','1737'
'1','2','949','dpi_notification_date','varchar','100','告示年月日','','0','1738'
'1','2','950','dpi_cp_authority','varchar','10','都市計画を定める者','','0','1739'
'1','2','951','dpi_number','int','10','告示番号','','0','1740'
'1','2','952','dpi_name','varchar','100','防災街区整備地区計画名称','','0','1741'
'1','2','953','dpi_location','varchar','100','防災街区整備地区計画位置','','0','1742'
'1','2','954','dpi_area','double','0','防災街区整備地区計画面積','ha','0','1743'
'1','2','955','dpi_guideline','varchar','100','整備、土地利用に関する計画','','0','1744'
'1','2','956','dpi_facilities','varchar','10','地区施設','','0','1745'
'1','2','957','dpi_hous_use_guideline','varchar','100','建築物の用途の制限','','0','1746'
'1','2','958','dpi_max_far','int','10','最高容積率','%','0','1747'
'1','2','959','dpi_min_far','int','10','最低容積率','%','0','1748'
'1','2','960','dpi_max_bar','int','10','最高建ぺい率','%','0','1749'
'1','2','961','dpi_min_bar','int','10','最低建ぺい率','%','0','1750'
'1','2','962','dpi_min_site_area','int','10','最低敷地面積','㎡','0','1751'
'1','2','963','dpi_min_ba','int','10','最低建築面積','㎡','0','1752'
'1','2','964','dpi_set_back_guideline','varchar','100','壁面の位置の制限','','0','1753'
'1','2','965','dpi_max_height','int','10','最高限度高さ','m','0','1754'
'1','2','966','dpi_min_height','int','10','最低限度高さ','m','0','1755'
'1','2','967','dpi_style_guideline','varchar','100','建築物の形態','','0','1756'
'1','2','968','dpi_design_guideline','varchar','100','意匠の制限','','0','1757'
'1','2','969','dpi_fence_guideline','varchar','100','垣の構造制限','','0','1758'
'1','2','970','dpi_hedge_guideline','varchar','100','さくの構造制限','','0','1759'
'1','2','971','rsi_notification_date','varchar','100','告示年月日','','0','1760'
'1','2','972','rsi_cp_authority','varchar','10','都市計画を定める者','','0','1761'
'1','2','973','rsi_number','int','10','告示番号','','0','1762'
'1','2','974','rsi_name','varchar','100','沿道地区計画名称','','0','1763'
'1','2','975','rsi_location','varchar','100','沿道地区計画位置','','0','1764'
'1','2','976','rsi_area','double','0','沿道地区計画面積','ha','0','1765'
'1','2','977','rsi_guideline','varchar','100','整備、土地利用に関する計画','','0','1766'
'1','2','978','rsi_facilities','varchar','10','地区施設','','0','1767'
'1','2','979','rsi_hous_use_guideline','varchar','100','建築物の用途の制限','','0','1768'
'1','2','980','rsi_max_far','int','10','最高容積率','%','0','1769'
'1','2','981','rsi_min_far','int','10','最低容積率','%','0','1770'
'1','2','982','rsi_max_bar','int','10','最高建ぺい率','%','0','1771'
'1','2','983','rsi_min_bar','int','10','最低建ぺい率','%','0','1772'
'1','2','984','rsi_min_site_area','int','10','最低敷地面積','㎡','0','1773'
'1','2','985','rsi_min_ba','int','10','最低建築面積','㎡','0','1774'
'1','2','986','rsi_set_back_guideline','varchar','100','壁面の位置の制限','','0','1775'
'1','2','987','rsi_max_height','int','10','最高限度高さ','m','0','1776'
'1','2','988','rsi_min_height','int','10','最低限度高さ','m','0','1777'
'1','2','989','rsi_style_guideline','varchar','100','建築物の形態','','0','1778'
'1','2','990','rsi_design_guideline','varchar','100','意匠の制限','','0','1779'
'1','2','991','rsi_fence_guideline','varchar','100','垣の構造制限','','0','1780'
'1','2','992','rsi_hedge_guideline','varchar','100','さくの構造制限','','0','1781'
'1','2','993','dcm_notification_date','varchar','100','告示年月日','','0','1782'
'1','2','994','dcm_cp_authority','varchar','10','都市計画を定める者','','0','1783'
'1','2','995','dcm_number','int','10','告示番号','','0','1784'
'1','2','996','dcm_name','varchar','100','集落地区計画名称','','0','1785'
'1','2','997','dcm_location','varchar','100','集落地区計画位置','','0','1786'
'1','2','998','dcm_area','double','0','集落地区計画面積','ha','0','1787'
'1','2','999','dcm_guideline','varchar','100','整備、土地利用に関する計画','','0','1788'
'1','2','1000','dcm_facilities','varchar','10','地区施設','','0','1789'
'1','2','1001','dcm_hous_use_guideline','varchar','100','建築物の用途の制限','','0','1790'
'1','2','1002','dcm_max_far','int','10','最高容積率','%','0','1791'
'1','2','1003','dcm_min_far','int','10','最低容積率','%','0','1792'
'1','2','1004','dcm_max_bar','int','10','最高建ぺい率','%','0','1793'
'1','2','1005','dcm_min_bar','int','10','最低建ぺい率','%','0','1794'
'1','2','1006','dcm_min_site_area','int','10','最低敷地面積','㎡','0','1795'
'1','2','1007','dcm_min_ba','int','10','最低建築面積','㎡','0','1796'
'1','2','1008','dcm_set_back_guideline','varchar','100','壁面の位置の制限','','0','1797'
'1','2','1009','dcm_max_height','int','10','最高限度高さ','m','0','1798'
'1','2','1010','dcm_min_height','int','10','最低限度高さ','m','0','1799'
'1','2','1011','dcm_style_guideline','varchar','100','建築物の形態','','0','1800'
'1','2','1012','dcm_design_guideline','varchar','100','意匠の制限','','0','1801'
'1','2','1013','dcm_fence_guideline','varchar','100','垣の構造制限','','0','1802'
'1','2','1014','dcm_hedge_guideline','varchar','100','さくの構造制限','','0','1803'
'1','2','1015','rep_notification_date','varchar','100','告示年月日','','0','1804'
'1','2','1016','rep_cp_authority','varchar','10','都市計画を定める者','','0','1805'
'1','2','1017','rep_number','int','10','告示番号','','0','1806'
'1','2','1018','rep_name','varchar','100','再開発等促進区名称','','0','1807'
'1','2','1019','rep_location','varchar','100','再開発等促進区位置','','0','1808'
'1','2','1020','rep_area','double','0','再開発等促進区面積','ha','0','1809'
'1','2','1021','rep_guideline','varchar','100','整備、土地利用に関する計画','','0','1810'
'1','2','1022','rep_facilities','varchar','10','地区施設','','0','1811'
'1','2','1023','rep_hous_use_guideline','varchar','100','建築物の用途の制限','','0','1812'
'1','2','1024','rep_max_far','int','10','最高容積率','%','0','1813'
'1','2','1025','rep_min_far','int','10','最低容積率','%','0','1814'
'1','2','1026','rep_max_bar','int','10','最高建ぺい率','%','0','1815'
'1','2','1027','rep_min_bar','int','10','最低建ぺい率','%','0','1816'
'1','2','1028','rep_min_site_area','int','10','最低敷地面積','㎡','0','1817'
'1','2','1029','rep_min_ba','int','10','最低建築面積','㎡','0','1818'
'1','2','1030','rep_set_back_guideline','varchar','100','壁面の位置の制限','','0','1819'
'1','2','1031','rep_max_height','int','10','最高限度高さ','m','0','1820'
'1','2','1032','rep_min_height','int','10','最低限度高さ','m','0','1821'
'1','2','1033','rep_style_guideline','varchar','100','建築物の形態','','0','1822'
'1','2','1034','rep_design_guideline','varchar','100','意匠の制限','','0','1823'
'1','2','1035','rep_fence_guideline','varchar','100','垣の構造制限','','0','1824'
'1','2','1036','rep_hedge_guideline','varchar','100','さくの構造制限','','0','1825'
'1','2','1037','bbc_number','varchar','100','調査区番号','','0','1826'
'1','2','1038','bbc_area','double','0','調査区面積','ha','0','1827'
'1','2','1039','bbc_name','varchar','100','調査区名称','','0','1828'
'1','2','1040','bbc_type','varchar','10','基礎調査区の種類','','0','1829'
'1','2','1041','bbc_cpa_type','varchar','10','都市計画区域の種類','','0','1830'
'1','2','1042','bbc_upa_type','varchar','10','市街化区域の種類','','0','1831'
'1','2','1043','bbc_usd_type','varchar','10','用途地域の種類','','0','1832'
'1','2','1044','lui_type','varchar','10','土地利用の種類','','0','1833'
'1','2','1045','lui_area','double','0','土地利用の面積','㎡','0','1834'
'1','2','1046','rwi_type','varchar','10','幅員区分コード','','0','1835'
'1','2','1047','rwi_area','double','0','道路面積','m','0','1836'
'1','2','1048','rwi_length','double','0','道路延長','㎡','0','1837'
'1','2','1049','rwi_width','double','0','道路幅員','m','0','1838'
'1','2','1050','bui_use_type','varchar','10','建物用途の種類','','0','1839'
'1','2','1051','bui_str_type','varchar','10','建物構造の種類','','0','1840'
'1','2','1052','bui_first_floor_area','int','10','1階床面積','㎡','0','1841'
'1','2','1053','bui_total_floor_area','int','10','延床面積','㎡','0','1842'
'1','2','1054','bui_ground','double','0','地上階数','階','0','1843'
'1','2','1055','bui_underground','double','0','地下階数','階','0','1844'
